Update,Episode,Step,dy,dx,vy,thrust,pitch,reward
1,2,662,3.53,4.47,-0.16,0.25,-0.27,-0.022
1,2,663,3.53,4.48,-0.17,0.18,-0.08,-0.022
1,2,664,3.53,4.48,-0.19,0.21,-0.16,-0.022
1,2,665,3.52,4.48,-0.20,0.49,-0.28,-0.022
1,2,666,3.52,4.48,-0.22,0.49,-0.84,-0.022
1,2,667,3.51,4.49,-0.23,0.67,-0.86,-0.023
1,2,668,3.51,4.49,-0.25,0.31,0.04,-0.023
1,2,669,3.50,4.49,-0.26,0.45,-0.66,-0.023
1,2,670,3.50,4.50,-0.28,0.21,-0.68,-0.023
1,2,671,3.49,4.50,-0.30,0.27,-0.22,-0.024
1,2,672,3.49,4.50,-0.32,0.33,-0.63,-0.024
1,2,673,3.48,4.51,-0.34,0.73,-0.66,-0.024
1,2,674,3.47,4.51,-0.36,0.38,-0.22,-0.024
1,2,675,3.47,4.51,-0.38,0.41,-0.07,-0.024
1,2,676,3.46,4.52,-0.41,0.21,-0.39,-0.025
1,2,677,3.45,4.52,-0.43,0.26,-0.39,-0.025
1,2,678,3.44,4.53,-0.46,0.30,-0.10,-0.025
1,2,679,3.43,4.53,-0.49,0.66,-0.49,-0.026
1,2,680,3.42,4.54,-0.52,0.50,-0.36,-0.026
1,2,681,3.41,4.54,-0.55,0.42,0.47,-0.026
1,2,682,3.40,4.55,-0.58,0.46,-0.55,-0.026
1,2,683,3.39,4.55,-0.61,0.12,-0.13,-0.027
1,2,684,3.37,4.56,-0.65,0.45,-0.40,-0.027
1,2,685,3.36,4.56,-0.63,0.40,-0.37,-0.025
1,2,686,3.36,4.56,0.46,0.36,-0.37,-0.025
1,2,687,3.37,4.57,0.50,0.66,-0.00,-0.025
1,2,688,3.38,4.57,0.50,0.37,-0.62,-0.025
1,2,689,3.39,4.57,0.46,0.41,-0.14,-0.025
1,2,690,3.40,4.57,0.43,0.41,-0.55,-0.025
1,2,691,3.41,4.57,0.40,0.24,-0.08,-0.025
1,2,692,3.41,4.57,0.37,0.57,-0.50,-0.025
1,2,693,3.42,4.58,0.34,0.47,0.25,-0.025
1,2,694,3.43,4.58,0.32,0.34,-0.32,-0.025
1,2,695,3.43,4.58,0.29,0.59,0.13,-0.025
1,2,696,3.44,4.58,0.27,0.30,-0.26,-0.024
1,2,697,3.44,4.58,0.24,0.43,-0.74,-0.024
1,2,698,3.45,4.58,0.22,0.21,-0.71,-0.024
1,2,699,3.45,4.58,0.20,0.42,0.25,-0.024
1,2,700,3.45,4.58,0.18,0.47,-0.57,-0.024
1,2,701,3.46,4.58,0.16,0.28,-0.50,-0.024
1,2,702,3.46,4.57,0.14,0.43,0.09,-0.024
1,2,703,3.46,4.57,0.12,0.12,-0.54,-0.024
1,2,704,3.46,4.57,0.10,0.14,-0.59,-0.024
1,2,705,3.47,4.57,0.08,0.42,-0.33,-0.023
1,2,706,3.47,4.57,0.06,0.40,-0.17,-0.023
1,2,707,3.47,4.57,0.04,0.23,-0.03,-0.023
1,2,708,3.47,4.56,0.03,0.62,-0.36,-0.023
1,2,709,3.47,4.56,0.01,0.21,-0.47,-0.023
1,2,710,3.47,4.56,-0.01,0.47,-0.08,-0.023
1,2,711,3.47,4.56,-0.02,0.41,-0.46,-0.023
1,2,712,3.47,4.56,-0.04,0.32,-0.29,-0.023
1,2,713,3.47,4.56,-0.06,0.27,0.07,-0.023
1,2,714,3.46,4.56,-0.07,0.43,-0.47,-0.024
1,2,715,3.46,4.56,-0.09,0.24,-0.65,-0.024
1,2,716,3.46,4.55,-0.11,0.15,-0.68,-0.024
1,2,717,3.46,4.55,-0.13,0.54,-0.46,-0.024
1,2,718,3.45,4.55,-0.15,0.24,-0.78,-0.024
1,2,719,3.45,4.55,-0.17,0.45,-0.41,-0.024
1,2,720,3.45,4.55,-0.19,0.41,-0.76,-0.024
1,2,721,3.44,4.55,-0.22,0.37,-0.53,-0.025
1,2,722,3.44,4.56,-0.24,0.55,-0.70,-0.025
1,2,723,3.43,4.56,-0.26,0.35,-0.10,-0.025
1,2,724,3.43,4.56,-0.29,0.32,-0.54,-0.025
1,2,725,3.42,4.56,-0.31,0.12,-0.45,-0.025
1,2,726,3.41,4.56,-0.34,0.40,-0.69,-0.025
1,2,727,3.41,4.56,-0.36,0.34,-0.57,-0.025
1,2,728,3.40,4.56,-0.38,0.26,0.11,-0.025
1,2,729,3.39,4.56,-0.41,0.29,0.06,-0.026
1,2,730,3.38,4.56,-0.44,0.42,-0.47,-0.026
1,2,731,3.37,4.56,-0.48,0.32,-0.19,-0.026
1,2,732,3.36,4.57,-0.52,0.18,-0.53,-0.025
1,2,733,3.36,4.56,-0.17,0.39,-0.91,-0.024
1,2,734,3.36,4.56,0.26,0.25,-0.16,-0.024
1,2,735,3.37,4.56,0.34,0.24,-0.52,-0.024
1,2,736,3.38,4.56,0.30,0.17,-0.23,-0.023
1,2,737,3.38,4.56,0.27,0.32,-0.23,-0.023
1,2,738,3.39,4.55,0.25,0.66,-0.32,-0.023
1,2,739,3.39,4.55,0.23,0.13,-0.27,-0.023
1,2,740,3.40,4.55,0.20,0.33,-0.56,-0.023
1,2,741,3.40,4.55,0.18,0.33,-0.66,-0.022
1,2,742,3.40,4.55,0.15,0.24,-0.49,-0.022
1,2,743,3.40,4.54,0.13,0.44,-0.54,-0.022
1,2,744,3.41,4.54,0.11,0.14,-0.54,-0.022
1,2,745,3.41,4.54,0.08,0.19,-0.24,-0.022
1,2,746,3.41,4.54,0.06,0.37,-0.67,-0.021
1,2,747,3.41,4.54,0.04,0.23,-0.13,-0.021
1,2,748,3.41,4.54,0.01,0.35,-0.24,-0.021
1,2,749,3.41,4.54,-0.01,0.55,0.19,-0.021
1,2,750,3.41,4.54,-0.03,0.25,-0.66,-0.022
1,2,751,3.41,4.54,-0.05,0.25,-0.79,-0.022
1,2,752,3.41,4.54,-0.08,0.42,-0.39,-0.022
1,2,753,3.40,4.54,-0.10,0.35,-0.15,-0.022
1,2,754,3.40,4.54,-0.12,0.42,-0.18,-0.022
1,2,755,3.40,4.54,-0.14,0.11,-0.77,-0.023
1,2,756,3.40,4.54,-0.16,0.10,-0.42,-0.023
1,2,757,3.39,4.54,-0.19,0.46,-0.13,-0.023
1,2,758,3.39,4.55,-0.21,0.17,-0.23,-0.023
1,2,759,3.38,4.55,-0.24,0.60,0.28,-0.024
1,2,760,3.38,4.55,-0.27,0.78,-0.41,-0.024
1,2,761,3.37,4.55,-0.29,0.41,-0.43,-0.024
1,2,762,3.37,4.55,-0.32,0.32,-0.01,-0.024
1,2,763,3.36,4.56,-0.34,0.20,-0.59,-0.024
1,2,764,3.36,4.56,-0.12,0.49,-0.05,-0.023
1,2,765,3.36,4.56,0.17,0.38,-0.89,-0.023
1,2,766,3.36,4.56,0.20,0.27,-0.30,-0.023
1,2,767,3.37,4.57,0.16,0.38,-0.35,-0.023
1,2,768,3.37,4.57,0.13,0.58,0.13,-0.023
1,2,769,3.37,4.57,0.10,0.32,0.40,-0.022
1,2,770,3.37,4.57,0.08,0.52,-0.63,-0.022
1,2,771,3.37,4.57,0.05,0.35,-0.95,-0.022
1,2,772,3.38,4.58,0.03,0.13,-0.50,-0.022
1,2,773,3.38,4.58,-0.00,0.38,-0.06,-0.022
1,2,774,3.37,4.58,-0.03,0.21,-0.04,-0.022
1,2,775,3.37,4.58,-0.05,0.21,-0.54,-0.023
1,2,776,3.37,4.58,-0.09,0.14,-0.49,-0.023
1,2,777,3.37,4.58,-0.11,0.48,-0.23,-0.023
1,2,778,3.37,4.58,-0.14,0.24,-0.66,-0.023
1,2,779,3.36,4.58,-0.14,0.53,0.10,-0.023
1,2,780,3.36,4.57,-0.10,0.33,-0.52,-0.023
1,2,781,3.36,4.57,-0.12,0.35,-0.04,-0.023
1,2,782,3.36,4.56,-0.09,0.26,-0.49,-0.023
1,2,783,3.36,4.56,0.01,0.19,0.13,-0.022
1,2,784,3.36,4.55,0.07,0.36,0.01,-0.022
1,2,785,3.36,4.55,0.06,0.37,-0.43,-0.022
1,2,786,3.36,4.54,0.05,0.67,-0.29,-0.022
1,2,787,3.36,4.54,0.04,0.39,-0.56,-0.022
1,2,788,3.36,4.54,0.02,0.22,-0.43,-0.022
1,2,789,3.36,4.54,0.01,0.28,0.06,-0.022
1,2,790,3.36,4.54,-0.01,0.71,-0.70,-0.022
1,2,791,3.36,4.54,-0.02,0.22,-0.50,-0.022
1,2,792,3.36,4.55,-0.04,0.48,-0.25,-0.022
1,2,793,3.36,4.55,-0.06,0.22,-0.66,-0.022
1,2,794,3.36,4.55,-0.08,0.26,-0.38,-0.023
1,2,795,3.36,4.56,-0.10,0.41,-0.69,-0.022
1,2,796,3.36,4.56,-0.06,0.67,-0.22,-0.022
1,2,797,3.36,4.56,0.04,0.05,-0.75,-0.022
1,2,798,3.36,4.56,0.04,0.54,-0.31,-0.022
1,2,799,3.36,4.56,0.02,0.27,-0.32,-0.022
1,2,800,3.36,4.56,-0.00,0.32,-0.19,-0.022
1,2,801,3.36,4.56,-0.02,0.42,-0.27,-0.022
1,2,802,3.36,4.56,-0.04,0.13,-0.36,-0.022
1,2,803,3.36,4.56,-0.04,0.38,-0.64,-0.022
1,2,804,3.36,4.56,-0.01,0.51,-0.57,-0.022
1,2,805,3.36,4.56,0.00,0.46,-0.10,-0.022
1,2,806,3.36,4.56,-0.00,0.14,-0.42,-0.022
1,2,807,3.36,4.56,-0.01,0.41,-0.32,-0.022
1,2,808,3.36,4.56,-0.01,0.36,-0.18,-0.022
1,2,809,3.35,4.56,-0.01,0.48,-0.71,-0.022
1,2,810,3.35,4.56,-0.00,0.09,-0.28,-0.022
1,2,811,3.35,4.56,-0.00,0.50,-0.72,-0.022
1,2,812,3.35,4.56,-0.00,0.16,-0.66,-0.022
1,2,813,3.35,4.56,-0.00,0.13,0.12,-0.022
1,2,814,3.36,4.56,-0.00,0.26,-0.51,-0.022
1,2,815,3.36,4.56,-0.00,0.34,-0.79,-0.022
1,2,816,3.36,4.56,-0.00,0.37,-0.59,-0.022
1,2,817,3.36,4.56,-0.00,0.16,-0.37,-0.022
1,2,818,3.36,4.56,-0.00,0.59,-0.32,-0.022
1,2,819,3.36,4.56,-0.00,0.63,-0.29,-0.022
1,2,820,3.35,4.56,-0.00,0.18,0.10,-0.022
1,2,821,3.35,4.56,-0.00,0.47,-0.59,-0.022
1,2,822,3.36,4.56,-0.00,0.38,-0.25,-0.022
1,2,823,3.36,4.56,-0.00,0.19,-0.72,-0.022
1,2,824,3.36,4.56,-0.00,0.33,-0.33,-0.022
1,2,825,3.36,4.56,-0.00,0.29,-0.29,-0.022
1,2,826,3.36,4.56,-0.00,0.38,-0.38,-0.022
1,2,827,3.36,4.56,-0.00,0.48,-0.70,-0.022
1,2,828,3.36,4.56,-0.00,0.21,-0.61,-0.022
1,2,829,3.36,4.56,-0.00,0.34,-0.31,-0.022
1,2,830,3.36,4.56,-0.00,0.33,-0.55,-0.022
1,2,831,3.36,4.56,-0.00,0.38,-0.61,-0.022
1,2,832,3.36,4.56,-0.00,0.39,-0.45,-0.022
1,2,833,3.36,4.56,-0.00,0.13,-0.91,-0.022
1,2,834,3.36,4.56,-0.00,0.47,-0.32,-0.022
1,2,835,3.36,4.56,-0.00,0.16,-0.47,-0.022
1,2,836,3.36,4.56,-0.00,0.42,-0.26,-0.022
1,2,837,3.36,4.56,-0.00,0.31,-0.40,-0.022
1,2,838,3.36,4.56,-0.00,0.40,-0.47,-0.022
1,2,839,3.36,4.56,-0.00,0.23,-0.51,-0.022
1,2,840,3.36,4.56,-0.00,0.13,-0.15,-0.022
1,2,841,3.36,4.56,-0.00,0.49,-0.31,-0.022
1,2,842,3.36,4.56,-0.00,0.42,0.16,-0.022
1,2,843,3.36,4.56,-0.00,0.36,-0.78,-0.022
1,2,844,3.36,4.56,-0.00,0.32,-0.45,-0.022
1,2,845,3.36,4.56,-0.00,0.15,-0.63,-0.022
1,2,846,3.36,4.56,-0.00,0.20,-0.68,-0.022
1,2,847,3.36,4.56,-0.00,0.70,-0.69,-0.022
1,2,848,3.36,4.56,-0.00,0.52,-0.06,-0.022
1,2,849,3.36,4.56,-0.00,0.47,0.14,-0.022
1,2,850,3.36,4.56,-0.00,0.70,-0.79,-0.022
1,2,851,3.36,4.56,-0.00,0.53,-0.54,-0.022
1,2,852,3.36,4.56,-0.00,0.49,-0.27,-0.022
1,2,853,3.36,4.56,-0.00,0.15,-0.00,-0.022
1,2,854,3.36,4.56,-0.00,0.20,-0.47,-0.022
1,2,855,3.36,4.56,-0.00,0.25,-0.71,-0.022
1,2,856,3.36,4.56,-0.00,0.46,0.08,-0.022
1,2,857,3.36,4.56,-0.00,0.10,-0.44,-0.022
1,2,858,3.36,4.56,-0.00,0.34,-0.59,-0.022
1,2,859,3.36,4.56,-0.00,0.22,-0.55,-0.022
1,2,860,3.36,4.56,-0.00,0.14,-0.69,-0.022
1,2,861,3.36,4.56,-0.00,0.27,-0.58,-0.022
1,2,862,3.36,4.56,-0.00,0.22,-0.33,-0.022
1,2,863,3.36,4.56,-0.00,0.14,-0.54,-0.022
1,2,864,3.36,4.56,-0.00,0.08,-0.37,-0.022
1,2,865,3.36,4.56,-0.00,0.37,-0.50,-0.022
1,2,866,3.36,4.56,-0.00,0.19,0.18,-0.022
1,2,867,3.36,4.56,-0.00,0.50,-0.07,-0.022
1,2,868,3.36,4.56,-0.00,0.33,0.16,-0.022
1,2,869,3.36,4.56,-0.00,0.64,0.15,-0.022
1,2,870,3.36,4.56,-0.00,0.40,-0.00,-0.022
1,2,871,3.36,4.56,-0.00,0.20,-0.71,-0.022
1,2,872,3.36,4.56,-0.00,0.35,-0.66,-0.022
1,2,873,3.36,4.56,-0.00,0.16,-0.80,-0.022
1,2,874,3.36,4.56,-0.00,0.28,-0.45,-0.022
1,2,875,3.36,4.56,-0.00,0.32,-0.49,-0.022
1,2,876,3.36,4.56,-0.00,0.15,-0.35,-0.022
1,2,877,3.36,4.56,-0.00,0.29,-0.49,-0.022
1,2,878,3.36,4.56,-0.00,0.14,-0.27,-0.022
1,2,879,3.36,4.56,-0.00,0.29,-0.48,-0.022
1,2,880,3.36,4.56,-0.00,0.32,0.10,-0.022
1,2,881,3.36,4.56,-0.00,0.60,-0.65,-0.022
1,2,882,3.36,4.56,-0.00,0.60,-0.52,-0.022
1,2,883,3.36,4.56,-0.00,0.67,-0.49,-0.022
1,2,884,3.36,4.56,-0.00,0.32,-0.86,-0.022
1,2,885,3.36,4.56,-0.00,0.24,-0.44,-0.022
1,2,886,3.36,4.56,-0.00,0.29,-0.73,-0.022
1,2,887,3.36,4.56,-0.00,0.29,-0.24,-0.022
1,2,888,3.36,4.56,-0.00,0.48,-0.62,-0.022
1,2,889,3.36,4.56,-0.00,0.20,-0.45,-0.022
1,2,890,3.36,4.56,-0.00,0.69,-0.65,-0.022
1,2,891,3.36,4.56,-0.00,0.24,-0.53,-0.022
1,2,892,3.36,4.56,-0.00,0.11,-0.41,-0.022
1,2,893,3.36,4.56,-0.00,0.06,-0.39,-0.022
1,2,894,3.36,4.56,-0.00,0.46,-0.51,-0.022
1,2,895,3.36,4.56,-0.00,0.43,-0.67,-0.022
1,2,896,3.36,4.56,-0.00,0.21,-0.41,-0.022
1,2,897,3.36,4.56,-0.00,0.51,0.06,-0.022
1,2,898,3.36,4.56,-0.00,0.12,-0.65,-0.022
1,2,899,3.36,4.56,-0.00,0.68,-0.10,-0.022
1,2,900,3.36,4.56,-0.00,0.34,-0.12,-0.022
1,2,901,3.36,4.56,-0.00,0.61,-0.69,-0.022
1,2,902,3.36,4.56,-0.00,0.41,-0.42,-0.022
1,2,903,3.36,4.56,-0.00,0.24,-0.07,-0.022
1,2,904,3.36,4.56,-0.00,0.26,-0.65,-0.022
1,2,905,3.36,4.56,-0.00,0.52,-0.64,-0.022
1,2,906,3.36,4.56,-0.00,0.31,-0.41,-0.022
1,2,907,3.36,4.56,-0.00,0.27,-0.11,-0.022
1,2,908,3.36,4.56,-0.00,0.21,-0.62,-0.022
1,2,909,3.36,4.56,-0.00,0.61,-0.27,-0.022
1,2,910,3.36,4.56,-0.00,0.51,-0.63,-0.022
1,2,911,3.36,4.56,-0.00,0.50,-0.60,-0.022
1,2,912,3.36,4.56,-0.00,0.20,-0.65,-0.022
1,2,913,3.36,4.56,-0.00,0.25,-0.84,-0.022
1,2,914,3.36,4.56,-0.00,0.58,-0.62,-0.022
1,2,915,3.36,4.56,-0.00,0.56,-0.72,-0.022
1,2,916,3.36,4.56,-0.00,0.37,0.11,-0.022
1,2,917,3.36,4.56,-0.00,0.20,-0.69,-0.022
1,2,918,3.36,4.56,-0.00,0.38,-0.46,-0.022
1,2,919,3.36,4.56,-0.00,0.48,-0.77,-0.022
1,2,920,3.36,4.56,-0.00,0.29,-0.31,-0.022
1,2,921,3.36,4.56,-0.00,0.29,0.06,-0.022
1,2,922,3.36,4.56,-0.00,0.56,-0.81,-0.022
1,2,923,3.36,4.56,-0.00,0.23,0.23,-0.022
1,2,924,3.36,4.56,-0.00,0.35,-0.53,-0.022
1,2,925,3.36,4.56,-0.00,0.27,-0.22,-0.022
